frame_id,person_id,x,y,w,h,cls_id,video_name,video_length,time
234,15,1113,415,139.0,339.0,1,ADL-Rundle-6,525,7.766666666666667
234,16,847,275,247.0,573.0,1,ADL-Rundle-6,525,7.766666666666667
234,17,685,301,187.0,541.0,1,ADL-Rundle-6,525,7.766666666666667
234,18,439,295,267.0,643.0,1,ADL-Rundle-6,525,7.766666666666667
234,19,369,309,159.0,589.0,1,ADL-Rundle-6,525,7.766666666666667
234,24,1695,421,85.0,223.0,1,ADL-Rundle-6,525,7.766666666666667
235,2,1743,407,91.0,225.0,1,ADL-Rundle-6,525,7.8
235,3,1501,419,91.0,277.0,1,ADL-Rundle-6,525,7.8
235,4,859,367,137.0,397.0,1,ADL-Rundle-6,525,7.8
235,5,1503,529,77.0,179.0,1,ADL-Rundle-6,525,7.8
235,7,1177,429,97.0,233.0,1,ADL-Rundle-6,525,7.8
235,12,875,395,175.0,381.0,1,ADL-Rundle-6,525,7.8
235,13,1255,351,135.0,403.0,1,ADL-Rundle-6,525,7.8
235,15,1123,415,137.0,339.0,1,ADL-Rundle-6,525,7.8
235,16,863,277,247.0,569.0,1,ADL-Rundle-6,525,7.8
235,17,699,303,183.0,537.0,1,ADL-Rundle-6,525,7.8
235,18,457,297,265.0,637.0,1,ADL-Rundle-6,525,7.8
235,19,385,309,161.0,587.0,1,ADL-Rundle-6,525,7.8
235,24,1701,421,85.0,223.0,1,ADL-Rundle-6,525,7.8
236,2,1747,407,89.0,223.0,1,ADL-Rundle-6,525,7.833333333333333
236,3,1503,419,91.0,277.0,1,ADL-Rundle-6,525,7.833333333333333
236,4,865,367,137.0,397.0,1,ADL-Rundle-6,525,7.833333333333333
236,5,1509,531,77.0,177.0,1,ADL-Rundle-6,525,7.833333333333333
236,7,1177,429,97.0,233.0,1,ADL-Rundle-6,525,7.833333333333333
236,12,883,395,175.0,379.0,1,ADL-Rundle-6,525,7.833333333333333
236,13,1259,351,135.0,401.0,1,ADL-Rundle-6,525,7.833333333333333
236,15,1131,415,137.0,337.0,1,ADL-Rundle-6,525,7.833333333333333
236,16,879,277,245.0,567.0,1,ADL-Rundle-6,525,7.833333333333333
236,17,711,303,183.0,535.0,1,ADL-Rundle-6,525,7.833333333333333
236,18,477,299,263.0,633.0,1,ADL-Rundle-6,525,7.833333333333333
236,19,401,311,161.0,583.0,1,ADL-Rundle-6,525,7.833333333333333
236,24,1707,421,85.0,223.0,1,ADL-Rundle-6,525,7.833333333333333
237,2,1749,407,89.0,223.0,1,ADL-Rundle-6,525,7.866666666666666
237,3,1505,419,91.0,277.0,1,ADL-Rundle-6,525,7.866666666666666
237,4,873,367,135.0,397.0,1,ADL-Rundle-6,525,7.866666666666666
237,5,1513,531,79.0,177.0,1,ADL-Rundle-6,525,7.866666666666666
237,7,1179,429,97.0,233.0,1,ADL-Rundle-6,525,7.866666666666666
237,12,893,395,173.0,377.0,1,ADL-Rundle-6,525,7.866666666666666
237,13,1263,351,135.0,401.0,1,ADL-Rundle-6,525,7.866666666666666
237,15,1141,415,135.0,335.0,1,ADL-Rundle-6,525,7.866666666666666
237,16,895,277,245.0,565.0,1,ADL-Rundle-6,525,7.866666666666666
237,17,723,305,181.0,529.0,1,ADL-Rundle-6,525,7.866666666666666
237,18,495,299,261.0,631.0,1,ADL-Rundle-6,525,7.866666666666666
237,19,417,313,161.0,579.0,1,ADL-Rundle-6,525,7.866666666666666
237,24,1713,421,85.0,221.0,1,ADL-Rundle-6,525,7.866666666666666
238,2,1753,407,89.0,221.0,1,ADL-Rundle-6,525,7.9
238,3,1507,419,91.0,279.0,1,ADL-Rundle-6,525,7.9
238,4,879,367,135.0,395.0,1,ADL-Rundle-6,525,7.9
238,5,1519,531,79.0,179.0,1,ADL-Rundle-6,525,7.9
238,7,1181,429,97.0,235.0,1,ADL-Rundle-6,525,7.9
238,12,903,395,171.0,377.0,1,ADL-Rundle-6,525,7.9
238,13,1269,351,133.0,399.0,1,ADL-Rundle-6,525,7.9
238,15,1151,417,135.0,333.0,1,ADL-Rundle-6,525,7.9
238,16,911,279,245.0,561.0,1,ADL-Rundle-6,525,7.9
238,17,737,305,177.0,527.0,1,ADL-Rundle-6,525,7.9
238,18,513,301,259.0,625.0,1,ADL-Rundle-6,525,7.9
238,19,433,313,163.0,575.0,1,ADL-Rundle-6,525,7.9
238,24,1719,421,85.0,221.0,1,ADL-Rundle-6,525,7.9
239,2,1757,407,87.0,221.0,1,ADL-Rundle-6,525,7.933333333333334
239,3,1509,419,91.0,279.0,1,ADL-Rundle-6,525,7.933333333333334
239,4,887,367,135.0,395.0,1,ADL-Rundle-6,525,7.933333333333334
239,5,1525,531,79.0,179.0,1,ADL-Rundle-6,525,7.933333333333334
239,7,1181,429,97.0,235.0,1,ADL-Rundle-6,525,7.933333333333334
239,12,913,395,167.0,375.0,1,ADL-Rundle-6,525,7.933333333333334
239,13,1273,353,133.0,397.0,1,ADL-Rundle-6,525,7.933333333333334
239,15,1155,417,135.0,331.0,1,ADL-Rundle-6,525,7.933333333333334
239,16,919,279,243.0,559.0,1,ADL-Rundle-6,525,7.933333333333334
239,17,749,307,177.0,523.0,1,ADL-Rundle-6,525,7.933333333333334
239,18,533,301,255.0,623.0,1,ADL-Rundle-6,525,7.933333333333334
239,19,449,315,163.0,571.0,1,ADL-Rundle-6,525,7.933333333333334
239,24,1725,421,85.0,221.0,1,ADL-Rundle-6,525,7.933333333333334
240,2,1761,409,87.0,219.0,1,ADL-Rundle-6,525,7.966666666666667
240,3,1511,419,91.0,279.0,1,ADL-Rundle-6,525,7.966666666666667
240,4,893,367,135.0,395.0,1,ADL-Rundle-6,525,7.966666666666667
240,5,1531,531,79.0,179.0,1,ADL-Rundle-6,525,7.966666666666667
240,7,1183,429,97.0,235.0,1,ADL-Rundle-6,525,7.966666666666667
240,12,921,397,167.0,371.0,1,ADL-Rundle-6,525,7.966666666666667
240,13,1277,353,133.0,395.0,1,ADL-Rundle-6,525,7.966666666666667
240,15,1161,417,133.0,329.0,1,ADL-Rundle-6,525,7.966666666666667
240,16,927,281,243.0,555.0,1,ADL-Rundle-6,525,7.966666666666667
240,17,761,307,175.0,521.0,1,ADL-Rundle-6,525,7.966666666666667
240,18,551,303,255.0,617.0,1,ADL-Rundle-6,525,7.966666666666667
240,19,465,315,163.0,569.0,1,ADL-Rundle-6,525,7.966666666666667
240,24,1731,421,85.0,221.0,1,ADL-Rundle-6,525,7.966666666666667
241,2,1763,409,87.0,217.0,1,ADL-Rundle-6,525,8.0
241,3,1513,419,91.0,281.0,1,ADL-Rundle-6,525,8.0
241,4,901,367,133.0,395.0,1,ADL-Rundle-6,525,8.0
241,5,1537,533,79.0,179.0,1,ADL-Rundle-6,525,8.0
241,7,1185,429,97.0,235.0,1,ADL-Rundle-6,525,8.0
241,12,931,397,165.0,369.0,1,ADL-Rundle-6,525,8.0
241,13,1283,353,131.0,395.0,1,ADL-Rundle-6,525,8.0
241,15,1167,417,131.0,327.0,1,ADL-Rundle-6,525,8.0
241,16,937,283,239.0,551.0,1,ADL-Rundle-6,525,8.0
241,17,775,309,173.0,517.0,1,ADL-Rundle-6,525,8.0
241,18,569,303,253.0,615.0,1,ADL-Rundle-6,525,8.0
241,19,481,317,165.0,565.0,1,ADL-Rundle-6,525,8.0
241,24,1737,421,85.0,221.0,1,ADL-Rundle-6,525,8.0
242,2,1767,409,85.0,217.0,1,ADL-Rundle-6,525,8.033333333333333
242,3,1517,419,91.0,281.0,1,ADL-Rundle-6,525,8.033333333333333
242,4,907,367,133.0,393.0,1,ADL-Rundle-6,525,8.033333333333333
242,5,1541,531,79.0,181.0,1,ADL-Rundle-6,525,8.033333333333333
242,7,1185,429,97.0,235.0,1,ADL-Rundle-6,525,8.033333333333333
242,12,941,397,163.0,369.0,1,ADL-Rundle-6,525,8.033333333333333
242,13,1287,353,131.0,393.0,1,ADL-Rundle-6,525,8.033333333333333
242,15,1171,417,133.0,327.0,1,ADL-Rundle-6,525,8.033333333333333
242,16,945,283,239.0,549.0,1,ADL-Rundle-6,525,8.033333333333333
242,17,787,309,171.0,515.0,1,ADL-Rundle-6,525,8.033333333333333
242,18,589,305,249.0,611.0,1,ADL-Rundle-6,525,8.033333333333333
242,19,497,319,165.0,561.0,1,ADL-Rundle-6,525,8.033333333333333
242,24,1743,421,85.0,221.0,1,ADL-Rundle-6,525,8.033333333333333
243,2,1769,409,85.0,215.0,1,ADL-Rundle-6,525,8.066666666666666
243,3,1519,419,91.0,281.0,1,ADL-Rundle-6,525,8.066666666666666
243,4,915,367,131.0,393.0,1,ADL-Rundle-6,525,8.066666666666666
243,5,1547,531,79.0,181.0,1,ADL-Rundle-6,525,8.066666666666666
243,7,1187,429,97.0,235.0,1,ADL-Rundle-6,525,8.066666666666666
243,12,951,397,161.0,367.0,1,ADL-Rundle-6,525,8.066666666666666
243,13,1291,355,131.0,391.0,1,ADL-Rundle-6,525,8.066666666666666
243,15,1177,417,131.0,325.0,1,ADL-Rundle-6,525,8.066666666666666
243,16,953,285,239.0,545.0,1,ADL-Rundle-6,525,8.066666666666666
243,17,799,311,169.0,511.0,1,ADL-Rundle-6,525,8.066666666666666
243,18,607,307,247.0,605.0,1,ADL-Rundle-6,525,8.066666666666666
243,19,511,319,167.0,557.0,1,ADL-Rundle-6,525,8.066666666666666
243,24,1749,421,85.0,221.0,1,ADL-Rundle-6,525,8.066666666666666
244,2,1773,409,83.0,215.0,1,ADL-Rundle-6,525,8.1
244,3,1521,419,91.0,281.0,1,ADL-Rundle-6,525,8.1
244,4,921,367,131.0,393.0,1,ADL-Rundle-6,525,8.1
244,5,1553,531,79.0,181.0,1,ADL-Rundle-6,525,8.1
244,7,1189,427,97.0,239.0,1,ADL-Rundle-6,525,8.1
244,12,959,397,159.0,365.0,1,ADL-Rundle-6,525,8.1
244,13,1297,355,129.0,391.0,1,ADL-Rundle-6,525,8.1
244,15,1183,417,129.0,323.0,1,ADL-Rundle-6,525,8.1
244,16,963,287,235.0,541.0,1,ADL-Rundle-6,525,8.1
244,17,811,311,169.0,509.0,1,ADL-Rundle-6,525,8.1
244,18,625,307,245.0,603.0,1,ADL-Rundle-6,525,8.1
244,19,527,321,169.0,553.0,1,ADL-Rundle-6,525,8.1
244,24,1755,423,85.0,219.0,1,ADL-Rundle-6,525,8.1
245,2,1775,409,83.0,213.0,1,ADL-Rundle-6,525,8.133333333333333
245,3,1523,419,91.0,283.0,1,ADL-Rundle-6,525,8.133333333333333
245,4,929,367,131.0,393.0,1,ADL-Rundle-6,525,8.133333333333333
245,5,1559,531,79.0,181.0,1,ADL-Rundle-6,525,8.133333333333333
245,7,1191,427,97.0,239.0,1,ADL-Rundle-6,525,8.133333333333333
245,12,969,397,157.0,365.0,1,ADL-Rundle-6,525,8.133333333333333
245,13,1301,355,131.0,389.0,1,ADL-Rundle-6,525,8.133333333333333
245,15,1189,419,127.0,319.0,1,ADL-Rundle-6,525,8.133333333333333
245,16,971,287,235.0,541.0,1,ADL-Rundle-6,525,8.133333333333333
245,17,825,313,165.0,505.0,1,ADL-Rundle-6,525,8.133333333333333
245,18,645,309,243.0,597.0,1,ADL-Rundle-6,525,8.133333333333333
245,19,543,321,169.0,551.0,1,ADL-Rundle-6,525,8.133333333333333
245,24,1757,423,85.0,217.0,1,ADL-Rundle-6,525,8.133333333333333
246,2,1779,409,83.0,213.0,1,ADL-Rundle-6,525,8.166666666666666
246,3,1525,419,91.0,283.0,1,ADL-Rundle-6,525,8.166666666666666
246,4,935,367,131.0,393.0,1,ADL-Rundle-6,525,8.166666666666666
246,5,1565,531,79.0,183.0,1,ADL-Rundle-6,525,8.166666666666666
246,7,1191,427,97.0,239.0,1,ADL-Rundle-6,525,8.166666666666666
246,12,979,399,155.0,361.0,1,ADL-Rundle-6,525,8.166666666666666
246,13,1305,355,131.0,389.0,1,ADL-Rundle-6,525,8.166666666666666
246,15,1193,419,129.0,319.0,1,ADL-Rundle-6,525,8.166666666666666
246,16,981,289,231.0,537.0,1,ADL-Rundle-6,525,8.166666666666666
246,17,837,313,165.0,503.0,1,ADL-Rundle-6,525,8.166666666666666
246,18,663,309,241.0,595.0,1,ADL-Rundle-6,525,8.166666666666666
246,19,559,323,169.0,547.0,1,ADL-Rundle-6,525,8.166666666666666
246,24,1761,423,85.0,217.0,1,ADL-Rundle-6,525,8.166666666666666
247,2,1781,409,83.0,211.0,1,ADL-Rundle-6,525,8.2
247,3,1527,419,91.0,283.0,1,ADL-Rundle-6,525,8.2
247,4,943,367,129.0,391.0,1,ADL-Rundle-6,525,8.2
247,5,1569,531,81.0,183.0,1,ADL-Rundle-6,525,8.2
247,7,1193,427,97.0,239.0,1,ADL-Rundle-6,525,8.2
247,12,987,399,155.0,359.0,1,ADL-Rundle-6,525,8.2
247,13,1311,357,129.0,385.0,1,ADL-Rundle-6,525,8.2
247,15,1199,419,127.0,317.0,1,ADL-Rundle-6,525,8.2
247,16,989,291,231.0,533.0,1,ADL-Rundle-6,525,8.2
247,17,849,315,163.0,499.0,1,ADL-Rundle-6,525,8.2
247,18,681,311,239.0,591.0,1,ADL-Rundle-6,525,8.2
247,19,575,325,171.0,543.0,1,ADL-Rundle-6,525,8.2
247,24,1763,423,87.0,217.0,1,ADL-Rundle-6,525,8.2
248,2,1785,411,81.0,209.0,1,ADL-Rundle-6,525,8.233333333333333
248,3,1529,419,91.0,285.0,1,ADL-Rundle-6,525,8.233333333333333
248,4,949,367,129.0,391.0,1,ADL-Rundle-6,525,8.233333333333333
248,5,1575,529,81.0,185.0,1,ADL-Rundle-6,525,8.233333333333333
248,7,1195,427,97.0,239.0,1,ADL-Rundle-6,525,8.233333333333333
248,12,997,399,153.0,359.0,1,ADL-Rundle-6,525,8.233333333333333
248,13,1315,357,129.0,385.0,1,ADL-Rundle-6,525,8.233333333333333
248,15,1205,419,125.0,315.0,1,ADL-Rundle-6,525,8.233333333333333
248,16,997,291,231.0,531.0,1,ADL-Rundle-6,525,8.233333333333333
248,17,863,315,159.0,497.0,1,ADL-Rundle-6,525,8.233333333333333
248,18,701,311,235.0,587.0,1,ADL-Rundle-6,525,8.233333333333333
248,19,591,325,171.0,539.0,1,ADL-Rundle-6,525,8.233333333333333
248,24,1767,423,85.0,217.0,1,ADL-Rundle-6,525,8.233333333333333
249,2,1787,411,81.0,207.0,1,ADL-Rundle-6,525,8.266666666666667
249,3,1531,419,91.0,285.0,1,ADL-Rundle-6,525,8.266666666666667
249,4,957,367,127.0,391.0,1,ADL-Rundle-6,525,8.266666666666667
249,5,1581,529,81.0,185.0,1,ADL-Rundle-6,525,8.266666666666667
249,7,1195,427,97.0,239.0,1,ADL-Rundle-6,525,8.266666666666667
249,12,1007,399,149.0,357.0,1,ADL-Rundle-6,525,8.266666666666667
249,13,1321,357,127.0,383.0,1,ADL-Rundle-6,525,8.266666666666667
249,15,1209,419,127.0,315.0,1,ADL-Rundle-6,525,8.266666666666667
249,16,1007,293,227.0,527.0,1,ADL-Rundle-6,525,8.266666666666667
249,17,875,317,159.0,493.0,1,ADL-Rundle-6,525,8.266666666666667
249,18,719,313,235.0,583.0,1,ADL-Rundle-6,525,8.266666666666667
249,19,607,327,171.0,535.0,1,ADL-Rundle-6,525,8.266666666666667
249,24,1771,423,85.0,217.0,1,ADL-Rundle-6,525,8.266666666666667
250,2,1791,411,79.0,207.0,1,ADL-Rundle-6,525,8.3
250,3,1533,419,91.0,285.0,1,ADL-Rundle-6,525,8.3
250,4,963,367,127.0,391.0,1,ADL-Rundle-6,525,8.3
250,5,1587,529,81.0,187.0,1,ADL-Rundle-6,525,8.3
250,7,1197,427,97.0,241.0,1,ADL-Rundle-6,525,8.3
250,12,1017,399,147.0,355.0,1,ADL-Rundle-6,525,8.3
250,13,1325,357,127.0,383.0,1,ADL-Rundle-6,525,8.3
250,15,1215,419,125.0,313.0,1,ADL-Rundle-6,525,8.3
250,16,1015,295,227.0,523.0,1,ADL-Rundle-6,525,8.3
250,17,887,317,157.0,491.0,1,ADL-Rundle-6,525,8.3
250,18,737,315,233.0,577.0,1,ADL-Rundle-6,525,8.3
250,19,623,327,173.0,533.0,1,ADL-Rundle-6,525,8.3
250,24,1773,423,87.0,217.0,1,ADL-Rundle-6,525,8.3
251,2,1793,411,79.0,205.0,1,ADL-Rundle-6,525,8.333333333333334
251,3,1537,419,91.0,287.0,1,ADL-Rundle-6,525,8.333333333333334
251,4,971,367,127.0,391.0,1,ADL-Rundle-6,525,8.333333333333334
251,5,1593,529,81.0,187.0,1,ADL-Rundle-6,525,8.333333333333334
251,7,1199,427,97.0,241.0,1,ADL-Rundle-6,525,8.333333333333334
251,12,1025,399,147.0,353.0,1,ADL-Rundle-6,525,8.333333333333334
251,13,1329,359,127.0,379.0,1,ADL-Rundle-6,525,8.333333333333334
251,15,1221,419,123.0,311.0,1,ADL-Rundle-6,525,8.333333333333334
251,16,1023,295,225.0,521.0,1,ADL-Rundle-6,525,8.333333333333334
251,17,901,319,155.0,487.0,1,ADL-Rundle-6,525,8.333333333333334
251,18,757,315,229.0,575.0,1,ADL-Rundle-6,525,8.333333333333334
251,19,639,329,173.0,529.0,1,ADL-Rundle-6,525,8.333333333333334
251,24,1777,423,85.0,217.0,1,ADL-Rundle-6,525,8.333333333333334
252,2,1797,411,79.0,205.0,1,ADL-Rundle-6,525,8.366666666666667
252,3,1537,417,91.0,287.0,1,ADL-Rundle-6,525,8.366666666666667
252,4,977,367,127.0,389.0,1,ADL-Rundle-6,525,8.366666666666667
252,5,1599,529,81.0,187.0,1,ADL-Rundle-6,525,8.366666666666667
252,7,1199,427,97.0,241.0,1,ADL-Rundle-6,525,8.366666666666667
252,12,1035,401,145.0,351.0,1,ADL-Rundle-6,525,8.366666666666667
252,13,1335,359,125.0,379.0,1,ADL-Rundle-6,525,8.366666666666667
252,15,1227,421,121.0,307.0,1,ADL-Rundle-6,525,8.366666666666667
252,16,1033,297,223.0,519.0,1,ADL-Rundle-6,525,8.366666666666667
252,17,909,319,153.0,485.0,1,ADL-Rundle-6,525,8.366666666666667
252,18,775,317,227.0,571.0,1,ADL-Rundle-6,525,8.366666666666667
252,19,655,331,173.0,525.0,1,ADL-Rundle-6,525,8.366666666666667
252,24,1781,423,85.0,215.0,1,ADL-Rundle-6,525,8.366666666666667
253,2,1799,411,79.0,203.0,1,ADL-Rundle-6,525,8.4
253,3,1537,417,93.0,287.0,1,ADL-Rundle-6,525,8.4
253,4,983,367,127.0,387.0,1,ADL-Rundle-6,525,8.4
253,5,1603,529,83.0,187.0,1,ADL-Rundle-6,525,8.4
253,7,1201,427,97.0,241.0,1,ADL-Rundle-6,525,8.4
253,12,1045,401,143.0,349.0,1,ADL-Rundle-6,525,8.4
253,13,1339,359,125.0,379.0,1,ADL-Rundle-6,525,8.4
253,15,1231,421,123.0,307.0,1,ADL-Rundle-6,525,8.4
253,16,1041,299,223.0,515.0,1,ADL-Rundle-6,525,8.4
253,17,917,319,153.0,483.0,1,ADL-Rundle-6,525,8.4
253,18,793,317,227.0,567.0,1,ADL-Rundle-6,525,8.4
253,19,669,331,177.0,521.0,1,ADL-Rundle-6,525,8.4
253,24,1783,423,87.0,215.0,1,ADL-Rundle-6,525,8.4
254,2,1803,411,77.0,203.0,1,ADL-Rundle-6,525,8.433333333333334
254,3,1539,417,91.0,287.0,1,ADL-Rundle-6,525,8.433333333333334
254,4,989,367,127.0,387.0,1,ADL-Rundle-6,525,8.433333333333334
254,5,1609,529,83.0,189.0,1,ADL-Rundle-6,525,8.433333333333334
254,7,1203,427,97.0,241.0,1,ADL-Rundle-6,525,8.433333333333334
254,12,1055,401,139.0,347.0,1,ADL-Rundle-6,525,8.433333333333334
254,13,1343,359,125.0,377.0,1,ADL-Rundle-6,525,8.433333333333334
254,15,1237,421,121.0,305.0,1,ADL-Rundle-6,525,8.433333333333334
254,16,1051,299,219.0,513.0,1,ADL-Rundle-6,525,8.433333333333334
254,17,925,319,153.0,483.0,1,ADL-Rundle-6,525,8.433333333333334
254,18,813,319,223.0,563.0,1,ADL-Rundle-6,525,8.433333333333334
254,19,685,333,177.0,517.0,1,ADL-Rundle-6,525,8.433333333333334
254,24,1787,423,85.0,215.0,1,ADL-Rundle-6,525,8.433333333333334
255,2,1805,413,77.0,199.0,1,ADL-Rundle-6,525,8.466666666666667
255,3,1539,417,93.0,287.0,1,ADL-Rundle-6,525,8.466666666666667
255,4,995,367,127.0,385.0,1,ADL-Rundle-6,525,8.466666666666667
255,5,1615,527,83.0,191.0,1,ADL-Rundle-6,525,8.466666666666667
255,7,1205,427,97.0,243.0,1,ADL-Rundle-6,525,8.466666666666667
255,12,1063,401,139.0,347.0,1,ADL-Rundle-6,525,8.466666666666667
255,13,1349,361,125.0,375.0,1,ADL-Rundle-6,525,8.466666666666667
255,15,1243,421,119.0,303.0,1,ADL-Rundle-6,525,8.466666666666667
255,16,1059,301,219.0,509.0,1,ADL-Rundle-6,525,8.466666666666667
255,17,933,321,153.0,479.0,1,ADL-Rundle-6,525,8.466666666666667
255,18,831,319,221.0,559.0,1,ADL-Rundle-6,525,8.466666666666667
255,19,701,333,177.0,515.0,1,ADL-Rundle-6,525,8.466666666666667
255,24,1791,423,85.0,215.0,1,ADL-Rundle-6,525,8.466666666666667
256,2,1809,413,75.0,199.0,1,ADL-Rundle-6,525,8.5
256,3,1541,417,91.0,285.0,1,ADL-Rundle-6,525,8.5
256,4,1003,367,125.0,385.0,1,ADL-Rundle-6,525,8.5
256,5,1621,527,83.0,191.0,1,ADL-Rundle-6,525,8.5
256,7,1203,425,99.0,245.0,1,ADL-Rundle-6,525,8.5
256,12,1073,401,137.0,345.0,1,ADL-Rundle-6,525,8.5
256,13,1353,361,125.0,373.0,1,ADL-Rundle-6,525,8.5
256,15,1249,421,117.0,301.0,1,ADL-Rundle-6,525,8.5
256,16,1067,303,217.0,505.0,1,ADL-Rundle-6,525,8.5
256,17,941,321,153.0,479.0,1,ADL-Rundle-6,525,8.5
256,18,849,321,219.0,555.0,1,ADL-Rundle-6,525,8.5
256,19,717,335,179.0,511.0,1,ADL-Rundle-6,525,8.5
256,24,1793,423,87.0,215.0,1,ADL-Rundle-6,525,8.5
257,2,1811,413,75.0,197.0,1,ADL-Rundle-6,525,8.533333333333333
257,3,1541,417,93.0,285.0,1,ADL-Rundle-6,525,8.533333333333333
257,4,1009,367,125.0,383.0,1,ADL-Rundle-6,525,8.533333333333333
257,5,1627,527,83.0,191.0,1,ADL-Rundle-6,525,8.533333333333333
257,7,1203,425,99.0,245.0,1,ADL-Rundle-6,525,8.533333333333333
257,12,1083,401,135.0,343.0,1,ADL-Rundle-6,525,8.533333333333333
257,13,1357,361,125.0,373.0,1,ADL-Rundle-6,525,8.533333333333333
257,15,1253,421,119.0,301.0,1,ADL-Rundle-6,525,8.533333333333333
257,16,1077,303,215.0,503.0,1,ADL-Rundle-6,525,8.533333333333333
257,17,949,321,153.0,477.0,1,ADL-Rundle-6,525,8.533333333333333
257,18,869,323,217.0,551.0,1,ADL-Rundle-6,525,8.533333333333333
257,19,733,337,179.0,507.0,1,ADL-Rundle-6,525,8.533333333333333
257,24,1797,423,87.0,215.0,1,ADL-Rundle-6,525,8.533333333333333
258,2,1815,413,75.0,197.0,1,ADL-Rundle-6,525,8.566666666666666
258,3,1541,417,95.0,285.0,1,ADL-Rundle-6,525,8.566666666666666
258,4,1015,367,125.0,383.0,1,ADL-Rundle-6,525,8.566666666666666
258,5,1633,527,83.0,193.0,1,ADL-Rundle-6,525,8.566666666666666
258,7,1203,425,99.0,247.0,1,ADL-Rundle-6,525,8.566666666666666
258,12,1093,403,133.0,341.0,1,ADL-Rundle-6,525,8.566666666666666
258,13,1363,361,123.0,371.0,1,ADL-Rundle-6,525,8.566666666666666
258,15,1259,423,117.0,297.0,1,ADL-Rundle-6,525,8.566666666666666
258,16,1085,305,215.0,501.0,1,ADL-Rundle-6,525,8.566666666666666
258,17,957,323,153.0,475.0,1,ADL-Rundle-6,525,8.566666666666666
258,18,883,323,215.0,547.0,1,ADL-Rundle-6,525,8.566666666666666
258,19,749,337,179.0,503.0,1,ADL-Rundle-6,525,8.566666666666666
258,24,1801,423,85.0,215.0,1,ADL-Rundle-6,525,8.566666666666666
259,2,1817,413,75.0,195.0,1,ADL-Rundle-6,525,8.6
259,3,1543,417,93.0,285.0,1,ADL-Rundle-6,525,8.6
259,4,1021,369,127.0,379.0,1,ADL-Rundle-6,525,8.6
259,5,1637,527,85.0,193.0,1,ADL-Rundle-6,525,8.6
259,7,1203,425,101.0,247.0,1,ADL-Rundle-6,525,8.6
259,12,1099,401,133.0,341.0,1,ADL-Rundle-6,525,8.6
259,13,1367,363,123.0,369.0,1,ADL-Rundle-6,525,8.6
259,15,1265,423,115.0,295.0,1,ADL-Rundle-6,525,8.6
259,16,1093,307,213.0,497.0,1,ADL-Rundle-6,525,8.6
259,17,967,323,151.0,473.0,1,ADL-Rundle-6,525,8.6
259,18,897,323,213.0,543.0,1,ADL-Rundle-6,525,8.6
259,19,765,339,181.0,499.0,1,ADL-Rundle-6,525,8.6
259,24,1803,423,87.0,215.0,1,ADL-Rundle-6,525,8.6
260,2,1821,413,73.0,195.0,1,ADL-Rundle-6,525,8.633333333333333
260,3,1543,417,95.0,283.0,1,ADL-Rundle-6,525,8.633333333333333
260,4,1029,369,125.0,377.0,1,ADL-Rundle-6,525,8.633333333333333
260,5,1643,527,85.0,193.0,1,ADL-Rundle-6,525,8.633333333333333
260,7,1203,425,101.0,249.0,1,ADL-Rundle-6,525,8.633333333333333
260,12,1105,401,133.0,341.0,1,ADL-Rundle-6,525,8.633333333333333
260,13,1371,363,123.0,367.0,1,ADL-Rundle-6,525,8.633333333333333
260,15,1269,423,117.0,295.0,1,ADL-Rundle-6,525,8.633333333333333
260,16,1103,307,211.0,495.0,1,ADL-Rundle-6,525,8.633333333333333
260,17,975,323,151.0,471.0,1,ADL-Rundle-6,525,8.633333333333333
260,18,911,325,211.0,539.0,1,ADL-Rundle-6,525,8.633333333333333
260,19,781,339,181.0,497.0,1,ADL-Rundle-6,525,8.633333333333333
260,24,1807,423,87.0,213.0,1,ADL-Rundle-6,525,8.633333333333333
261,2,1823,413,73.0,193.0,1,ADL-Rundle-6,525,8.666666666666666
261,3,1545,417,93.0,283.0,1,ADL-Rundle-6,525,8.666666666666666
261,4,1035,369,125.0,377.0,1,ADL-Rundle-6,525,8.666666666666666
261,5,1649,527,85.0,193.0,1,ADL-Rundle-6,525,8.666666666666666
261,7,1203,423,101.0,251.0,1,ADL-Rundle-6,525,8.666666666666666
261,12,1111,401,133.0,339.0,1,ADL-Rundle-6,525,8.666666666666666
261,13,1377,363,121.0,367.0,1,ADL-Rundle-6,525,8.666666666666666
261,15,1275,423,115.0,293.0,1,ADL-Rundle-6,525,8.666666666666666
261,16,1111,309,209.0,491.0,1,ADL-Rundle-6,525,8.666666666666666
261,17,983,325,151.0,469.0,1,ADL-Rundle-6,525,8.666666666666666
261,18,927,325,207.0,535.0,1,ADL-Rundle-6,525,8.666666666666666
261,19,797,341,181.0,493.0,1,ADL-Rundle-6,525,8.666666666666666
261,24,1811,423,85.0,213.0,1,ADL-Rundle-6,525,8.666666666666666
262,2,1827,413,71.0,193.0,1,ADL-Rundle-6,525,8.7
262,3,1545,417,95.0,283.0,1,ADL-Rundle-6,525,8.7
262,4,1041,369,125.0,375.0,1,ADL-Rundle-6,525,8.7
262,5,1655,525,85.0,195.0,1,ADL-Rundle-6,525,8.7
262,7,1203,423,101.0,253.0,1,ADL-Rundle-6,525,8.7
262,12,1117,401,133.0,339.0,1,ADL-Rundle-6,525,8.7
262,13,1381,363,121.0,367.0,1,ADL-Rundle-6,525,8.7
262,15,1281,423,113.0,291.0,1,ADL-Rundle-6,525,8.7
